[-13.7085075378418, -0.426114082336426, 1.49714827537537]::(221.0, 57.0, 196.0, 261.0)::(50.0, 13.0)->(0, 0)
[-15.8355722427368, -1.5677615404129, 1.58456993103027]::(221.0, 57.0, 196.0, 261.0)::(50.0, 13.0)->(0, 0)
[-15.1396760940552, 0.192024528980255, 1.48793458938599]::(221.0, 57.0, 196.0, 261.0)::(58.0, 15.0)->(0, 0)
[-15.3964233398438, -0.44999697804451, 1.38439881801605]::(221.0, 57.0, 196.0, 261.0)::(58.0, 15.0)->(0, 0)
[-13.0700216293335, 0.0834728330373764, 1.33782136440277]::(228.0, 60.0, 181.0, 241.0)::(48.0, 13.0)->(0, 0)
[-15.3356122970581, 0.311044365167618, 1.12717199325562]::(223.0, 54.0, 196.0, 261.0)::(58.0, 15.0)->(0, 0)
[-16.2827262878418, -0.130148008465767, 1.42473387718201]::(228.0, 57.0, 187.0, 249.0)::(57.0, 14.0)->(0, 0)
[-15.9702072143555, -0.667680501937866, 1.2980922460556]::(228.0, 57.0, 187.0, 249.0)::(55.0, 14.0)->(0, 0)
[-16.3361015319824, -0.252092957496643, 1.26309835910797]::(228.0, 57.0, 187.0, 249.0)::(52.0, 14.0)->(0, 0)
[-15.2674074172974, -0.794988930225372, 1.44874250888824]::(222.0, 56.0, 196.0, 261.0)::(55.0, 14.0)->(0, 0)
[-19.2650451660156, -1.45615446567535, 1.82754027843475]::(220.0, 51.0, 200.0, 266.0)::(75.0, 15.0)->(1, 0)
[-16.7647724151611, -1.02101814746857, 1.73089289665222]::(220.0, 51.0, 200.0, 266.0)::(75.0, 15.0)->(1, 0)
[-19.8962059020996, -1.60096549987793, 2.50493431091309]::(220.0, 51.0, 200.0, 266.0)::(75.0, 15.0)->(1, 0)
[-17.545051574707, -0.235692173242569, 1.39517605304718]::(220.0, 51.0, 200.0, 266.0)::(75.0, 15.0)->(1, 0)
[-20.0805931091309, -1.15449690818787, 2.17451167106628]::(220.0, 51.0, 200.0, 266.0)::(75.0, 15.0)->(1, 0)
[-15.7714977264404, -0.344729214906693, 1.53744280338287]::(220.0, 51.0, 200.0, 266.0)::(75.0, 15.0)->(1, 0)
[-17.4306488037109, -0.77111279964447, 1.76222813129425]::(220.0, 51.0, 200.0, 266.0)::(73.0, 15.0)->(1, 0)
[-18.3940677642822, -0.405822545289993, 1.58635199069977]::(226.0, 55.0, 190.0, 253.0)::(75.0, 15.0)->(1, 0)
[-15.2311563491821, -0.547361612319946, 1.33899486064911]::(218.0, 56.0, 199.0, 265.0)::(73.0, 15.0)->(1, 0)
[-16.4742069244385, -0.458944648504257, 1.63614511489868]::(218.0, 56.0, 199.0, 265.0)::(73.0, 15.0)->(1, 0)
[-14.2021350860596, -1.12340140342712, 1.32947194576263]::(224.0, 54.0, 195.0, 260.0)::(92.0, 16.0)->(2, 0)
[-14.4759359359741, -1.05497646331787, 1.55039691925049]::(224.0, 54.0, 195.0, 260.0)::(92.0, 16.0)->(2, 0)
[-16.7546710968018, -1.53603672981262, 1.46514785289764]::(231.0, 56.0, 185.0, 246.0)::(92.0, 16.0)->(2, 0)
[-17.8403759002686, -1.60929119586945, 1.6750910282135]::(231.0, 56.0, 185.0, 246.0)::(92.0, 16.0)->(2, 0)
[-16.2169361114502, -1.22232866287231, 1.26576495170593]::(215.0, 52.0, 202.0, 269.0)::(92.0, 16.0)->(2, 0)
[-16.6829319000244, -1.53074383735657, 1.26338875293732]::(229.0, 56.0, 184.0, 245.0)::(90.0, 16.0)->(2, 0)
[-16.2511501312256, -1.38563990592957, 1.4358686208725]::(229.0, 56.0, 184.0, 245.0)::(92.0, 16.0)->(2, 0)
[-18.861307144165, -1.56453573703766, 1.53215551376343]::(229.0, 56.0, 184.0, 245.0)::(92.0, 16.0)->(2, 0)
[-14.4112911224365, -0.284929841756821, 1.0217319726944]::(231.0, 57.0, 183.0, 244.0)::(82.0, 15.0)->(2, 0)
[-17.958553314209, -1.50401365756989, 1.82261121273041]::(231.0, 57.0, 183.0, 244.0)::(82.0, 15.0)->(2, 0)
[-15.6951704025269, -1.56350922584534, 1.11782169342041]::(225.0, 56.0, 194.0, 258.0)::(115.0, 17.0)->(3, 0)
[-16.8800601959229, -1.2665741443634, 0.773616373538971]::(225.0, 56.0, 194.0, 258.0)::(112.0, 17.0)->(3, 0)
[-16.5687103271484, -1.57641649246216, 1.32077956199646]::(225.0, 56.0, 194.0, 258.0)::(112.0, 17.0)->(3, 0)
